order_id,order_date,product_id,product_name,category,quantity,unit_price,revenue
ORD0036938,2025-06-19,P1035,Trimmer,Beauty & Personal Care,5,2047.61,10238.06
ORD0006673,2025-06-19,P1006,Webcam,Electronics,10,4376.01,43760.05
ORD0036939,2025-06-19,P1035,Trimmer,Beauty & Personal Care,5,2120.21,10601.05
ORD0017185,2025-06-19,P1016,Leather Wallet,Fashion,1,126.81,126.81
ORD0047285,2025-06-19,P1045,Coffee Powder,Grocery,19,235.73,4478.88
ORD0047286,2025-06-19,P1045,Coffee Powder,Grocery,3,211.5,634.5
ORD0002630,2025-06-19,P1002,Bluetooth Speaker,Electronics,1,1767.44,1767.44
ORD0002631,2025-06-19,P1002,Bluetooth Speaker,Electronics,7,1818.46,12729.23
ORD0015064,2025-06-19,P1014,Formal Shirt,Fashion,12,623.62,7483.41
ORD0046208,2025-06-19,P1044,Instant Noodles Pack,Grocery,3,1482.62,4447.86
ORD0060008,2025-06-19,P1058,Gym Gloves,Sports & Fitness,2,1607.78,3215.55
ORD0053085,2025-06-19,P1051,Dumbbell Set,Sports & Fitness,15,1854.22,27813.34
ORD0025509,2025-06-19,P1024,Storage Containers,Home & Kitchen,3,1661.66,4984.98
ORD0025508,2025-06-19,P1024,Storage Containers,Home & Kitchen,6,1649.7,9898.2
ORD0054019,2025-06-19,P1052,Resistance Bands,Sports & Fitness,3,171.74,515.22
ORD0023411,2025-06-19,P1022,Mixer Grinder,Home & Kitchen,3,3373.78,10121.35
ORD0007759,2025-06-19,P1007,Gaming Mouse,Electronics,16,3658.51,58536.2
ORD0027679,2025-06-19,P1026,Curtains,Home & Kitchen,11,3301.09,36311.99
ORD0046209,2025-06-19,P1044,Instant Noodles Pack,Grocery,9,1411.49,12703.43
ORD0048393,2025-06-19,P1046,Honey Jar,Grocery,3,3108.17,9324.51
ORD0048394,2025-06-19,P1046,Honey Jar,Grocery,7,3364.15,23549.08
ORD0026561,2025-06-19,P1025,Bedsheet Set,Home & Kitchen,7,3629.16,25404.1
ORD0035864,2025-06-19,P1034,Hair Dryer,Beauty & Personal Care,3,4894.61,14683.82
ORD0035863,2025-06-19,P1034,Hair Dryer,Beauty & Personal Care,7,4736.73,33157.08
ORD0024414,2025-06-19,P1023,LED Bulb Pack,Home & Kitchen,4,1211.37,4845.48
ORD0004452,2025-06-19,P1004,USB-C Cable,Electronics,10,3445.31,34453.14
ORD0021368,2025-06-19,P1020,Non-stick Pan,Home & Kitchen,2,3447.84,6895.68
ORD0021367,2025-06-19,P1020,Non-stick Pan,Home & Kitchen,2,3328.41,6656.82
ORD0058158,2025-06-19,P1056,Water Bottle,Sports & Fitness,16,4452.14,71234.23
ORD0058159,2025-06-19,P1056,Water Bottle,Sports & Fitness,2,5005.68,10011.37
ORD0011795,2025-06-19,P1011,Women's Kurti,Fashion,6,4460.84,26765.06
ORD0011794,2025-06-19,P1011,Women's Kurti,Fashion,9,4161.94,37457.42
ORD0039055,2025-06-19,P1037,Lip Balm,Beauty & Personal Care,11,3245.02,35695.27
ORD0039054,2025-06-19,P1037,Lip Balm,Beauty & Personal Care,5,3258.58,16292.9
ORD0013991,2025-06-19,P1013,Running Shoes,Fashion,9,139.02,1251.18
ORD0013992,2025-06-19,P1013,Running Shoes,Fashion,7,145.1,1015.69
ORD0026562,2025-06-19,P1025,Bedsheet Set,Home & Kitchen,2,3815.44,7630.89
ORD0017186,2025-06-19,P1016,Leather Wallet,Fashion,4,122.41,489.64
ORD0059130,2025-06-19,P1057,Fitness Tracker Band,Sports & Fitness,7,4488.52,31419.64
ORD0001578,2025-06-20,P1001,Smartwatch,Electronics,3,3145.88,9437.63
ORD0029780,2025-06-20,P1028,Vacuum Cleaner,Home & Kitchen,4,3258.76,13035.03
ORD0029781,2025-06-20,P1028,Vacuum Cleaner,Home & Kitchen,3,3138.07,9414.21
ORD0004453,2025-06-20,P1004,USB-C Cable,Electronics,14,3505.29,49074.1
ORD0027680,2025-06-20,P1026,Curtains,Home & Kitchen,15,3068.42,46026.28
ORD0003432,2025-06-20,P1003,Power Bank,Electronics,3,1851.06,5553.19
ORD0041917,2025-06-20,P1040,Basmati Rice 5kg,Grocery,1,2752.49,2752.49
ORD0039819,2025-06-20,P1038,Face Mask Pack,Beauty & Personal Care,1,4012.01,4012.01
ORD0041918,2025-06-20,P1040,Basmati Rice 5kg,Grocery,9,2775.09,24975.85
ORD0000697,2025-06-20,P1000,Wireless Earbuds,Electronics,7,4598.28,32187.94
ORD0007760,2025-06-20,P1007,Gaming Mouse,Electronics,19,3698.49,70271.35
ORD0053087,2025-06-20,P1051,Dumbbell Set,Sports & Fitness,8,1802.91,14423.28
ORD0053086,2025-06-20,P1051,Dumbbell Set,Sports & Fitness,6,1870.28,11221.67
ORD0047288,2025-06-20,P1045,Coffee Powder,Grocery,12,235.37,2824.4
ORD0047287,2025-06-20,P1045,Coffee Powder,Grocery,1,221.04,221.04
ORD0048395,2025-06-20,P1046,Honey Jar,Grocery,5,3033.03,15165.15
ORD0048396,2025-06-20,P1046,Honey Jar,Grocery,9,3380.35,30423.13
ORD0011796,2025-06-20,P1011,Women's Kurti,Fashion,1,4640.05,4640.05
ORD0024415,2025-06-20,P1023,LED Bulb Pack,Home & Kitchen,7,1168.99,8182.94
ORD0024416,2025-06-20,P1023,LED Bulb Pack,Home & Kitchen,6,1315.92,7895.53
ORD0057083,2025-06-20,P1055,Football,Sports & Fitness,13,4716.62,61316.1
ORD0043030,2025-06-20,P1041,Cooking Oil 1L,Grocery,7,2430.32,17012.24
ORD0016143,2025-06-20,P1015,Winter Jacket,Fashion,3,3436.3,10308.9
ORD0043031,2025-06-20,P1041,Cooking Oil 1L,Grocery,28,2591.86,72572.04
ORD0049271,2025-06-20,P1047,Protein Bar Pack,Grocery,3,946.99,2840.96
ORD0034909,2025-06-20,P1033,Perfume,Beauty & Personal Care,10,1295.86,12958.62
ORD0019323,2025-06-20,P1018,Backpack,Fashion,13,2599.49,33793.31
ORD0040833,2025-06-20,P1039,Hair Oil,Beauty & Personal Care,10,2519.83,25198.28
ORD0018266,2025-06-20,P1017,Sunglasses,Fashion,5,942.42,4712.11
ORD0018267,2025-06-20,P1017,Sunglasses,Fashion,13,886.02,11518.27
ORD0009770,2025-06-20,P1009,LED Monitor,Electronics,8,521.57,4172.58
ORD0025511,2025-06-20,P1024,Storage Containers,Home & Kitchen,8,1645.33,13162.64
ORD0025510,2025-06-20,P1024,Storage Containers,Home & Kitchen,5,1725.0,8625.0
ORD0016144,2025-06-20,P1015,Winter Jacket,Fashion,2,3127.37,6254.73
ORD0012882,2025-06-20,P1012,Denim Jeans,Fashion,7,3217.61,22523.3
ORD0022455,2025-06-20,P1021,Electric Kettle,Home & Kitchen,3,1203.63,3610.9
ORD0054020,2025-06-20,P1052,Resistance Bands,Sports & Fitness,2,176.69,353.38
ORD0033937,2025-06-20,P1032,Body Lotion,Beauty & Personal Care,3,1412.49,4237.48
ORD0045137,2025-06-20,P1043,Almonds 500g,Grocery,3,3659.63,10978.89
ORD0045138,2025-06-20,P1043,Almonds 500g,Grocery,1,3735.83,3735.83
ORD0012881,2025-06-20,P1012,Denim Jeans,Fashion,13,2892.86,37607.15
ORD0051248,2025-06-20,P1049,Oats Pack,Grocery,5,4950.31,24751.57
ORD0055084,2025-06-20,P1053,Skipping Rope,Sports & Fitness,10,4577.09,45770.92
ORD0055083,2025-06-20,P1053,Skipping Rope,Sports & Fitness,24,4537.95,108910.83
ORD0031912,2025-06-20,P1030,Face Wash,Beauty & Personal Care,9,568.63,5117.68
ORD0030855,2025-06-20,P1029,Table Lamp,Home & Kitchen,10,2915.11,29151.13
ORD0017187,2025-06-20,P1016,Leather Wallet,Fashion,4,119.45,477.79
ORD0021370,2025-06-20,P1020,Non-stick Pan,Home & Kitchen,4,3295.12,13180.49
ORD0044103,2025-06-20,P1042,Green Tea Box,Grocery,12,1094.28,13131.4
ORD0021369,2025-06-20,P1020,Non-stick Pan,Home & Kitchen,5,3324.3,16621.52
ORD0039056,2025-06-20,P1037,Lip Balm,Beauty & Personal Care,10,3023.12,30231.17
ORD0013993,2025-06-20,P1013,Running Shoes,Fashion,13,141.18,1835.38
ORD0038008,2025-06-20,P1036,Sunscreen,Beauty & Personal Care,1,4326.68,4326.68
ORD0060009,2025-06-20,P1058,Gym Gloves,Sports & Fitness,3,1532.55,4597.66
ORD0015065,2025-06-20,P1014,Formal Shirt,Fashion,19,634.64,12058.09
ORD0050189,2025-06-20,P1048,Peanut Butter,Grocery,3,4531.43,13594.29
ORD0046210,2025-06-20,P1044,Instant Noodles Pack,Grocery,4,1408.37,5633.48
ORD0046211,2025-06-20,P1044,Instant Noodles Pack,Grocery,10,1492.36,14923.57
ORD0023412,2025-06-20,P1022,Mixer Grinder,Home & Kitchen,6,3383.28,20299.68
ORD0028767,2025-06-20,P1027,Air Freshener,Home & Kitchen,20,4213.5,84269.96
ORD0028766,2025-06-20,P1027,Air Freshener,Home & Kitchen,1,4312.54,4312.54
ORD0058160,2025-06-20,P1056,Water Bottle,Sports & Fitness,22,4504.71,99103.64
ORD0052050,2025-06-20,P1050,Yoga Mat,Sports & Fitness,3,4462.72,13388.17
ORD0051249,2025-06-20,P1049,Oats Pack,Grocery,10,4986.35,49863.48
ORD0026564,2025-06-20,P1025,Bedsheet Set,Home & Kitchen,4,3952.48,15809.94
ORD0061051,2025-06-20,P1059,Badminton Racket,Sports & Fitness,2,1935.41,3870.82
ORD0061050,2025-06-20,P1059,Badminton Racket,Sports & Fitness,2,1925.53,3851.05
ORD0032993,2025-06-20,P1031,Shampoo,Beauty & Personal Care,21,1978.43,41547.0
ORD0005563,2025-06-20,P1005,Laptop Stand,Electronics,12,4269.86,51238.28
ORD0008760,2025-06-20,P1008,Mechanical Keyboard,Electronics,7,3395.82,23770.73
ORD0036941,2025-06-20,P1035,Trimmer,Beauty & Personal Care,5,1904.64,9523.21
ORD0036940,2025-06-20,P1035,Trimmer,Beauty & Personal Care,7,1982.66,13878.64
ORD0022456,2025-06-20,P1021,Electric Kettle,Home & Kitchen,17,1204.77,20481.07
ORD0026563,2025-06-20,P1025,Bedsheet Set,Home & Kitchen,3,3594.39,10783.18
ORD0002632,2025-06-20,P1002,Bluetooth Speaker,Electronics,11,1846.11,20307.19
ORD0006674,2025-06-20,P1006,Webcam,Electronics,18,4355.18,78393.27
ORD0059131,2025-06-20,P1057,Fitness Tracker Band,Sports & Fitness,4,4281.74,17126.97
ORD0002633,2025-06-20,P1002,Bluetooth Speaker,Electronics,2,1652.51,3305.03
ORD0010838,2025-06-20,P1010,Men's T-Shirt,Fashion,5,917.14,4585.69
ORD0056087,2025-06-20,P1054,Cricket Bat,Sports & Fitness,3,2114.64,6343.93
ORD0008761,2025-06-20,P1008,Mechanical Keyboard,Electronics,3,3030.76,9092.27
ORD0056086,2025-06-20,P1054,Cricket Bat,Sports & Fitness,2,2088.75,4177.51
ORD0027681,2025-06-21,P1026,Curtains,Home & Kitchen,14,3190.61,44668.59
ORD0004455,2025-06-21,P1004,USB-C Cable,Electronics,2,3673.62,7347.24
ORD0013994,2025-06-21,P1013,Running Shoes,Fashion,10,146.13,1461.3
ORD0013995,2025-06-21,P1013,Running Shoes,Fashion,14,156.19,2186.66
ORD0006675,2025-06-21,P1006,Webcam,Electronics,35,4213.11,147458.76
ORD0060010,2025-06-21,P1058,Gym Gloves,Sports & Fitness,3,1451.59,4354.78
ORD0060011,2025-06-21,P1058,Gym Gloves,Sports & Fitness,3,1564.8,4694.4
ORD0053089,2025-06-21,P1051,Dumbbell Set,Sports & Fitness,7,1798.8,12591.59
ORD0053088,2025-06-21,P1051,Dumbbell Set,Sports & Fitness,6,1948.98,11693.9
ORD0004454,2025-06-21,P1004,USB-C Cable,Electronics,12,3628.26,43539.11
ORD0000698,2025-06-21,P1000,Wireless Earbuds,Electronics,3,4459.73,13379.18
ORD0036943,2025-06-21,P1035,Trimmer,Beauty & Personal Care,11,2111.66,23228.22
ORD0030856,2025-06-21,P1029,Table Lamp,Home & Kitchen,14,2806.27,39287.79
ORD0024417,2025-06-21,P1023,LED Bulb Pack,Home & Kitchen,11,1263.92,13903.15
ORD0017188,2025-06-21,P1016,Leather Wallet,Fashion,1,131.09,131.09
ORD0017189,2025-06-21,P1016,Leather Wallet,Fashion,4,132.22,528.88
ORD0036942,2025-06-21,P1035,Trimmer,Beauty & Personal Care,13,2063.27,26822.45
ORD0055085,2025-06-21,P1053,Skipping Rope,Sports & Fitness,27,4429.23,119589.11
ORD0055086,2025-06-21,P1053,Skipping Rope,Sports & Fitness,11,4673.45,51407.92
ORD0045140,2025-06-21,P1043,Almonds 500g,Grocery,1,3789.8,3789.8
ORD0034910,2025-06-21,P1033,Perfume,Beauty & Personal Care,7,1362.25,9535.72
ORD0049272,2025-06-21,P1047,Protein Bar Pack,Grocery,2,906.03,1812.05
ORD0045139,2025-06-21,P1043,Almonds 500g,Grocery,10,3708.65,37086.48
ORD0020326,2025-06-21,P1019,Sneakers,Fashion,7,3286.57,23005.98
ORD0009771,2025-06-21,P1009,LED Monitor,Electronics,13,525.67,6833.72
ORD0018268,2025-06-21,P1017,Sunglasses,Fashion,21,938.9,19716.97
ORD0022457,2025-06-21,P1021,Electric Kettle,Home & Kitchen,16,1114.76,17836.2
ORD0000699,2025-06-21,P1000,Wireless Earbuds,Electronics,3,4660.85,13982.54
ORD0022458,2025-06-21,P1021,Electric Kettle,Home & Kitchen,3,1142.59,3427.78
ORD0041919,2025-06-21,P1040,Basmati Rice 5kg,Grocery,12,3064.97,36779.69
ORD0028768,2025-06-21,P1027,Air Freshener,Home & Kitchen,20,4285.48,85709.62
ORD0044105,2025-06-21,P1042,Green Tea Box,Grocery,1,1046.97,1046.97
ORD0044104,2025-06-21,P1042,Green Tea Box,Grocery,15,1034.29,15514.33
ORD0050190,2025-06-21,P1048,Peanut Butter,Grocery,2,4670.94,9341.88
ORD0057085,2025-06-21,P1055,Football,Sports & Fitness,3,4831.6,14494.8
ORD0057084,2025-06-21,P1055,Football,Sports & Fitness,4,4687.73,18750.91
ORD0010840,2025-06-21,P1010,Men's T-Shirt,Fashion,13,911.2,11845.54
ORD0012883,2025-06-21,P1012,Denim Jeans,Fashion,19,2884.05,54796.89
ORD0035866,2025-06-21,P1034,Hair Dryer,Beauty & Personal Care,10,4807.52,48075.19
ORD0035865,2025-06-21,P1034,Hair Dryer,Beauty & Personal Care,4,5107.16,20428.66
ORD0010839,2025-06-21,P1010,Men's T-Shirt,Fashion,2,844.2,1688.4
ORD0029782,2025-06-21,P1028,Vacuum Cleaner,Home & Kitchen,12,3355.15,40261.85
ORD0039820,2025-06-21,P1038,Face Mask Pack,Beauty & Personal Care,3,4045.7,12137.09
ORD0021371,2025-06-21,P1020,Non-stick Pan,Home & Kitchen,1,3066.58,3066.58
ORD0005565,2025-06-21,P1005,Laptop Stand,Electronics,5,4309.46,21547.3
ORD0008762,2025-06-21,P1008,Mechanical Keyboard,Electronics,6,3093.52,18561.15
ORD0048398,2025-06-21,P1046,Honey Jar,Grocery,1,3160.22,3160.22
ORD0052051,2025-06-21,P1050,Yoga Mat,Sports & Fitness,1,4349.18,4349.18
ORD0011797,2025-06-21,P1011,Women's Kurti,Fashion,12,4304.55,51654.56
ORD0058161,2025-06-21,P1056,Water Bottle,Sports & Fitness,8,4832.42,38659.34
ORD0058162,2025-06-21,P1056,Water Bottle,Sports & Fitness,27,4874.61,131614.4
ORD0061052,2025-06-21,P1059,Badminton Racket,Sports & Fitness,7,2052.27,14365.88
ORD0032994,2025-06-21,P1031,Shampoo,Beauty & Personal Care,20,1791.6,35831.97
ORD0025512,2025-06-21,P1024,Storage Containers,Home & Kitchen,15,1764.22,26463.28
ORD0056088,2025-06-21,P1054,Cricket Bat,Sports & Fitness,6,2216.83,13300.96
ORD0056089,2025-06-21,P1054,Cricket Bat,Sports & Fitness,1,2171.17,2171.17
ORD0038010,2025-06-21,P1036,Sunscreen,Beauty & Personal Care,5,4543.74,22718.69
ORD0038009,2025-06-21,P1036,Sunscreen,Beauty & Personal Care,1,4604.69,4604.69
ORD0005564,2025-06-21,P1005,Laptop Stand,Electronics,26,4454.02,115804.55
ORD0025513,2025-06-21,P1024,Storage Containers,Home & Kitchen,13,1593.9,20720.72
ORD0048397,2025-06-21,P1046,Honey Jar,Grocery,15,3037.09,45556.32
ORD0019324,2025-06-21,P1018,Backpack,Fashion,1,2577.87,2577.87
ORD0039057,2025-06-21,P1037,Lip Balm,Beauty & Personal Care,5,3058.3,15291.48
ORD0059133,2025-06-21,P1057,Fitness Tracker Band,Sports & Fitness,4,4315.79,17263.18
ORD0002635,2025-06-21,P1002,Bluetooth Speaker,Electronics,3,1845.74,5537.23
ORD0002634,2025-06-21,P1002,Bluetooth Speaker,Electronics,13,1767.29,22974.79
ORD0047289,2025-06-21,P1045,Coffee Powder,Grocery,10,225.41,2254.1
ORD0043032,2025-06-21,P1041,Cooking Oil 1L,Grocery,44,2383.39,104869.12
ORD0051251,2025-06-21,P1049,Oats Pack,Grocery,5,4744.44,23722.19
ORD0046212,2025-06-21,P1044,Instant Noodles Pack,Grocery,5,1508.94,7544.71
ORD0026565,2025-06-21,P1025,Bedsheet Set,Home & Kitchen,9,3955.47,35599.2
ORD0041920,2025-06-21,P1040,Basmati Rice 5kg,Grocery,3,2816.02,8448.05
ORD0019325,2025-06-21,P1018,Backpack,Fashion,14,2581.07,36134.99
ORD0040834,2025-06-21,P1039,Hair Oil,Beauty & Personal Care,7,2639.25,18474.72
ORD0033938,2025-06-21,P1032,Body Lotion,Beauty & Personal Care,1,1467.76,1467.76
ORD0051250,2025-06-21,P1049,Oats Pack,Grocery,7,4492.99,31450.91
ORD0015066,2025-06-21,P1014,Formal Shirt,Fashion,13,613.57,7976.42
ORD0031913,2025-06-21,P1030,Face Wash,Beauty & Personal Care,13,529.92,6889.01
ORD0033939,2025-06-21,P1032,Body Lotion,Beauty & Personal Care,3,1337.92,4013.76
ORD0059132,2025-06-21,P1057,Fitness Tracker Band,Sports & Fitness,1,3946.2,3946.2
ORD0003433,2025-06-21,P1003,Power Bank,Electronics,2,1841.58,3683.15
ORD0054021,2025-06-21,P1052,Resistance Bands,Sports & Fitness,3,181.44,544.33
ORD0039821,2025-06-21,P1038,Face Mask Pack,Beauty & Personal Care,1,4132.5,4132.5
ORD0054022,2025-06-21,P1052,Resistance Bands,Sports & Fitness,2,182.84,365.68
ORD0039058,2025-06-21,P1037,Lip Balm,Beauty & Personal Care,4,3195.25,12780.98
ORD0001579,2025-06-21,P1001,Smartwatch,Electronics,2,3069.74,6139.49
ORD0001580,2025-06-21,P1001,Smartwatch,Electronics,4,2984.65,11938.6
ORD0007761,2025-06-21,P1007,Gaming Mouse,Electronics,20,3965.07,79301.46
ORD0040835,2025-06-21,P1039,Hair Oil,Beauty & Personal Care,5,2394.09,11970.47
ORD0016145,2025-06-21,P1015,Winter Jacket,Fashion,8,3173.37,25386.97
ORD0060012,2025-06-22,P1058,Gym Gloves,Sports & Fitness,3,1587.38,4762.13
ORD0010842,2025-06-22,P1010,Men's T-Shirt,Fashion,5,898.3,4491.52
ORD0049273,2025-06-22,P1047,Protein Bar Pack,Grocery,3,960.71,2882.13
ORD0015068,2025-06-22,P1014,Formal Shirt,Fashion,7,571.36,3999.53
ORD0039822,2025-06-22,P1038,Face Mask Pack,Beauty & Personal Care,3,4054.97,12164.91
ORD0013996,2025-06-22,P1013,Running Shoes,Fashion,20,141.74,2834.85
ORD0013997,2025-06-22,P1013,Running Shoes,Fashion,4,139.74,558.97
ORD0015067,2025-06-22,P1014,Formal Shirt,Fashion,8,599.97,4799.73
ORD0010841,2025-06-22,P1010,Men's T-Shirt,Fashion,5,841.13,4205.66
ORD0021372,2025-06-22,P1020,Non-stick Pan,Home & Kitchen,3,3062.47,9187.41
ORD0056090,2025-06-22,P1054,Cricket Bat,Sports & Fitness,3,2130.88,6392.64
ORD0040836,2025-06-22,P1039,Hair Oil,Beauty & Personal Care,8,2439.12,19512.98
ORD0045141,2025-06-22,P1043,Almonds 500g,Grocery,37,3738.23,138314.48
ORD0018269,2025-06-22,P1017,Sunglasses,Fashion,29,847.88,24588.61
ORD0055087,2025-06-22,P1053,Skipping Rope,Sports & Fitness,35,4367.75,152871.29
ORD0051252,2025-06-22,P1049,Oats Pack,Grocery,3,4754.2,14262.61
ORD0051253,2025-06-22,P1049,Oats Pack,Grocery,4,4797.44,19189.77
ORD0054023,2025-06-22,P1052,Resistance Bands,Sports & Fitness,6,187.74,1126.42
ORD0031915,2025-06-22,P1030,Face Wash,Beauty & Personal Care,9,559.02,5031.2
ORD0031914,2025-06-22,P1030,Face Wash,Beauty & Personal Care,7,568.8,3981.62
ORD0033940,2025-06-22,P1032,Body Lotion,Beauty & Personal Care,2,1365.87,2731.74
ORD0020327,2025-06-22,P1019,Sneakers,Fashion,2,3655.19,7310.38
ORD0039060,2025-06-22,P1037,Lip Balm,Beauty & Personal Care,6,3309.25,19855.52
ORD0048400,2025-06-22,P1046,Honey Jar,Grocery,4,3077.55,12310.18
ORD0039059,2025-06-22,P1037,Lip Balm,Beauty & Personal Care,8,3099.49,24795.89
ORD0019326,2025-06-22,P1018,Backpack,Fashion,20,2737.61,54752.21
ORD0009772,2025-06-22,P1009,LED Monitor,Electronics,2,498.26,996.53
ORD0044107,2025-06-22,P1042,Green Tea Box,Grocery,11,1029.91,11329.04
ORD0044106,2025-06-22,P1042,Green Tea Box,Grocery,1,1121.8,1121.8
ORD0017190,2025-06-22,P1016,Leather Wallet,Fashion,9,130.38,1173.39
ORD0025515,2025-06-22,P1024,Storage Containers,Home & Kitchen,22,1772.08,38985.83
ORD0035868,2025-06-22,P1034,Hair Dryer,Beauty & Personal Care,1,5102.96,5102.96
ORD0035867,2025-06-22,P1034,Hair Dryer,Beauty & Personal Care,3,4721.22,14163.67
ORD0025514,2025-06-22,P1024,Storage Containers,Home & Kitchen,3,1637.62,4912.87
ORD0059134,2025-06-22,P1057,Fitness Tracker Band,Sports & Fitness,2,3989.88,7979.77
ORD0052052,2025-06-22,P1050,Yoga Mat,Sports & Fitness,2,4555.71,9111.42
ORD0058163,2025-06-22,P1056,Water Bottle,Sports & Fitness,22,4880.76,107376.72
ORD0009773,2025-06-22,P1009,LED Monitor,Electronics,3,498.01,1494.02
ORD0059135,2025-06-22,P1057,Fitness Tracker Band,Sports & Fitness,6,4438.34,26630.03
ORD0054024,2025-06-22,P1052,Resistance Bands,Sports & Fitness,4,186.85,747.41
ORD0057087,2025-06-22,P1055,Football,Sports & Fitness,1,4830.22,4830.22
ORD0032995,2025-06-22,P1031,Shampoo,Beauty & Personal Care,12,1890.54,22686.42
ORD0011798,2025-06-22,P1011,Women's Kurti,Fashion,10,4501.4,45013.95
ORD0048399,2025-06-22,P1046,Honey Jar,Grocery,13,3270.38,42514.88
ORD0008763,2025-06-22,P1008,Mechanical Keyboard,Electronics,3,3058.6,9175.79
ORD0008764,2025-06-22,P1008,Mechanical Keyboard,Electronics,6,3186.9,19121.37
ORD0026567,2025-06-22,P1025,Bedsheet Set,Home & Kitchen,3,3752.22,11256.67
ORD0029783,2025-06-22,P1028,Vacuum Cleaner,Home & Kitchen,5,3485.13,17425.64
ORD0012884,2025-06-22,P1012,Denim Jeans,Fashion,11,3091.93,34011.26
ORD0057086,2025-06-22,P1055,Football,Sports & Fitness,3,4778.82,14336.47
ORD0034911,2025-06-22,P1033,Perfume,Beauty & Personal Care,6,1248.85,7493.1
ORD0043033,2025-06-22,P1041,Cooking Oil 1L,Grocery,55,2538.56,139620.65
ORD0023413,2025-06-22,P1022,Mixer Grinder,Home & Kitchen,2,3534.97,7069.94
ORD0004456,2025-06-22,P1004,USB-C Cable,Electronics,5,3809.53,19047.64
ORD0022459,2025-06-22,P1021,Electric Kettle,Home & Kitchen,28,1248.51,34958.16
ORD0006677,2025-06-22,P1006,Webcam,Electronics,26,4632.49,120444.87
ORD0004457,2025-06-22,P1004,USB-C Cable,Electronics,3,3596.12,10788.35
ORD0007762,2025-06-22,P1007,Gaming Mouse,Electronics,29,3918.32,113631.36
ORD0053090,2025-06-22,P1051,Dumbbell Set,Sports & Fitness,11,1874.15,20615.67
ORD0053091,2025-06-22,P1051,Dumbbell Set,Sports & Fitness,4,1861.81,7447.24
ORD0032996,2025-06-22,P1031,Shampoo,Beauty & Personal Care,2,1818.82,3637.64
ORD0026566,2025-06-22,P1025,Bedsheet Set,Home & Kitchen,3,3877.41,11632.22
ORD0061053,2025-06-22,P1059,Badminton Racket,Sports & Fitness,7,1989.59,13927.15
ORD0028770,2025-06-22,P1027,Air Freshener,Home & Kitchen,5,4085.13,20425.67
ORD0036944,2025-06-22,P1035,Trimmer,Beauty & Personal Care,22,2101.37,46230.25
ORD0046213,2025-06-22,P1044,Instant Noodles Pack,Grocery,27,1499.45,40485.09
ORD0000700,2025-06-22,P1000,Wireless Earbuds,Electronics,5,4578.85,22894.25
ORD0041921,2025-06-22,P1040,Basmati Rice 5kg,Grocery,19,2749.65,52243.32
ORD0024418,2025-06-22,P1023,LED Bulb Pack,Home & Kitchen,7,1189.92,8329.44
ORD0016146,2025-06-22,P1015,Winter Jacket,Fashion,18,3454.44,62179.92
ORD0003434,2025-06-22,P1003,Power Bank,Electronics,1,1721.68,1721.68
ORD0027682,2025-06-22,P1026,Curtains,Home & Kitchen,9,3033.2,27298.8
ORD0001581,2025-06-22,P1001,Smartwatch,Electronics,6,3085.63,18513.77
ORD0047290,2025-06-22,P1045,Coffee Powder,Grocery,21,217.9,4575.87
ORD0028769,2025-06-22,P1027,Air Freshener,Home & Kitchen,8,4370.61,34964.89
ORD0006676,2025-06-22,P1006,Webcam,Electronics,2,4512.77,9025.53
ORD0001582,2025-06-22,P1001,Smartwatch,Electronics,5,3111.27,15556.34
ORD0030857,2025-06-22,P1029,Table Lamp,Home & Kitchen,19,2829.93,53768.65
ORD0002636,2025-06-22,P1002,Bluetooth Speaker,Electronics,20,1673.6,33471.95
ORD0050191,2025-06-22,P1048,Peanut Butter,Grocery,5,4765.19,23825.95
ORD0005567,2025-06-22,P1005,Laptop Stand,Electronics,8,4665.72,37325.73
ORD0005566,2025-06-22,P1005,Laptop Stand,Electronics,15,4720.81,70812.12
ORD0038011,2025-06-22,P1036,Sunscreen,Beauty & Personal Care,8,4202.3,33618.39
ORD0051254,2025-06-23,P1049,Oats Pack,Grocery,13,4522.4,58791.2
ORD0009774,2025-06-23,P1009,LED Monitor,Electronics,6,515.26,3091.57
ORD0027684,2025-06-23,P1026,Curtains,Home & Kitchen,16,3300.87,52813.85
ORD0054025,2025-06-23,P1052,Resistance Bands,Sports & Fitness,4,172.39,689.55
ORD0033941,2025-06-23,P1032,Body Lotion,Beauty & Personal Care,10,1402.85,14028.46
ORD0006679,2025-06-23,P1006,Webcam,Electronics,20,4580.62,91612.36
ORD0018270,2025-06-23,P1017,Sunglasses,Fashion,9,895.03,8055.29
ORD0020328,2025-06-23,P1019,Sneakers,Fashion,4,3672.02,14688.07
ORD0025516,2025-06-23,P1024,Storage Containers,Home & Kitchen,12,1701.99,20423.85
ORD0002637,2025-06-23,P1002,Bluetooth Speaker,Electronics,10,1735.12,17351.25
ORD0026568,2025-06-23,P1025,Bedsheet Set,Home & Kitchen,1,3785.14,3785.14
ORD0018271,2025-06-23,P1017,Sunglasses,Fashion,14,865.05,12110.73
ORD0006678,2025-06-23,P1006,Webcam,Electronics,15,4388.99,65834.83
ORD0027683,2025-06-23,P1026,Curtains,Home & Kitchen,3,3328.68,9986.04
ORD0041922,2025-06-23,P1040,Basmati Rice 5kg,Grocery,15,2771.04,41565.66
ORD0004459,2025-06-23,P1004,USB-C Cable,Electronics,2,3603.07,7206.14
